Product_SMILES	reaction_name	SMILES_1	Mol_ID_1	SMILES_2	Mol_ID_2	SMILES_3	Mol_ID_3
CC(=O)c1ccc2c(c1)CCCN2C(=O)NC(c1nnn[nH]1)C1CCCC1	urea-2	CC(=O)c1ccc2c(c1)CCCN2	mol_ID_172	NC(c1nnn[nH]1)C1CCCC1	tetrazoles_1H_38766846	No_3rd_Reactant	No_3rd_Reactant
C[C@H](CNC(=O)NCCc1ccc(OCCN)cc1)N1CCc2sccc2C1	urea-2	C[C@H](CN)N1CCc2sccc2C1	mol_ID_217	NCCOc1ccc(CCN)cc1	amines_arylethyl_38769087	No_3rd_Reactant	No_3rd_Reactant
CSc1ccc([C@H](C)N)cc1-c1n(C)cc[n+]1C	negishi	Cn1cc[n+](C)c1Br	mol_ID_80	CSc1ccc([C@H](C)N)cc1Br	thianisoles_2I_39787666	No_3rd_Reactant	No_3rd_Reactant
CC/C=C/C=C/COC(=O)N1CCCc2ncccc21	carbamate-2	c1cnc2c(c1)NCCC2	mol_ID_200	CC/C=C/C=C/CO	dienes_14_substituted_474286	No_3rd_Reactant	No_3rd_Reactant
CNC(=O)c1ccc(N)c(NC(CN2CCCC2)c2ccccc2Cl)c1	amination-2	O=C(CN1CCCC1)c1ccccc1Cl	mol_ID_223	CNC(=O)c1ccc(N)c(N)c1	anilines_2NH2_38758217	No_3rd_Reactant	No_3rd_Reactant
CC(Oc1cccc(-c2ccccn2)c1)C(=O)Cl	negishi	Brc1ccccn1	mol_ID_2	CC(Oc1cccc(Cl)c1)C(=O)Cl	acid_chlorides_38870835	No_3rd_Reactant	No_3rd_Reactant
CC(O)C(=O)c1ccc(-c2nc3ccccc3s2)cc1	negishi	Clc1nc2ccccc2s1	mol_ID_35	CC(O)C(=O)c1ccc(Br)cc1	ketones_20H_38739721	No_3rd_Reactant	No_3rd_Reactant
CC(=O)CCCCN1CCCCC1CCOC(=O)NCC1(c2ccccc2)CCOCC1	carbamate-2	NCC1(c2ccccc2)CCOCC1	mol_ID_237	CC(=O)CCCCN1CCCCC1CCO	ketones_enolizable_38735558	No_3rd_Reactant	No_3rd_Reactant
C[n+]1ccn(CC2=CN(c3cc(Br)cc(C=O)c3O)N=N2)c1	123-triazole-1	C#CCn1cc[n+](C)c1	mol_ID_128	O=Cc1cc(Br)cc(I)c1O	phenols_2I_1610737	No_3rd_Reactant	No_3rd_Reactant
CC(=O)c1ccc2c(c1)CCCN2C(=O)NCCOc1ccc(CCN)cc1	urea-2	CC(=O)c1ccc2c(c1)CCCN2	mol_ID_172	NCCOc1ccc(CCN)cc1	amines_arylethyl_38769087	No_3rd_Reactant	No_3rd_Reactant
CCCC(CC)Nc1nc(Cl)c(C(=O)C2CCc3occc3C2=O)s1	claisen-1	O=C1CCCc2occc21	mol_ID_232	CCCC(CC)Nc1nc(Cl)c(C(=O)OC)s1	esters_38741562	No_3rd_Reactant	No_3rd_Reactant
O=C(CN1CCCC1)c1ccccc1-c1cncs1	stille	O=C(CN1CCCC1)c1ccccc1Cl	mol_ID_223	CCCC[Sn](CCCC)(CCCC)c1cncs1	organostannanes_48197887	No_3rd_Reactant	No_3rd_Reactant
C[n+]1ccsc1C1=NOC(CC(=O)c2ccccc2C(=O)O)=N1	oxadiazole-1	C[n+]1ccsc1C#N	mol_ID_129	O=C(O)CC(=O)c1ccccc1C(=O)O	benzoicacids_2acyl_1848587	No_3rd_Reactant	No_3rd_Reactant
CC(C)CCCN(C(=O)NCc1ccnc(N(C)C)c1)c1cc(C(=O)O)ccn1	urea-2	CN(C)c1cc(CN)ccn1	mol_ID_170	CC(C)CCCNc1cc(C(=O)O)ccn1	carboxylates_aryl_38740205	No_3rd_Reactant	No_3rd_Reactant
C=CC(=C)CC(C=C(C)C)OC(=O)N1CCCc2cc(C(C)=O)ccc21	carbamate-2	CC(=O)c1ccc2c(c1)CCCN2	mol_ID_172	C=CC(=C)CC(O)C=C(C)C	dienes_unsubstituted_6204705	No_3rd_Reactant	No_3rd_Reactant
COC(=O)CCn1ccc2ccc(-c3nc4ccccc4s3)cc21	negishi	Clc1nc2ccccc2s1	mol_ID_35	COC(=O)CCn1ccc2ccc(Br)cc21	esters_enolizable_38742592	No_3rd_Reactant	No_3rd_Reactant
CCCC(CC)Nc1nc(-c2c[n+](C)cs2)c(C(=O)OC)s1	negishi	C[n+]1csc(Br)c1	mol_ID_130	CCCC(CC)Nc1nc(Cl)c(C(=O)OC)s1	esters_38741562	No_3rd_Reactant	No_3rd_Reactant
N[C@H]1c2ccccc2C[C@H]1COc1c(I)cc(Br)cc1C=O	mitsunobu-1	N[C@H]1c2ccccc2C[C@H]1CO	mol_ID_181	O=Cc1cc(Br)cc(I)c1O	phenols_2I_1610737	No_3rd_Reactant	No_3rd_Reactant
COC(=O)c1cc(OC)cc(Cl)c1NC(=O)N1CCc2ccc(C(C)=O)cc2C1	urea-2	CC(=O)c1ccc2c(c1)CNCC2	mol_ID_206	COC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746317	No_3rd_Reactant	No_3rd_Reactant
CC(=O)c1ccc2c(c1)CCCN2C(=O)OCCC1CCCCN1CC(=O)c1cccs1	carbamate-2	CC(=O)c1ccc2c(c1)CCCN2	mol_ID_172	O=C(CN1CCCCC1CCO)c1cccs1	5Het_H1_38735562	No_3rd_Reactant	No_3rd_Reactant
CC(=O)CCN1CCN(C(=O)NC(c2ccccc2)c2ccccc2)CC1	urea-2	NC(c1ccccc1)c1ccccc1	mol_ID_166	CC(=O)CCN1CCNCC1	amines_primsec_38736906	No_3rd_Reactant	No_3rd_Reactant
CC(=O)c1cc(F)cc(CN(C)CCOC(=O)Nc2ccc(CN3CCOCC3)cc2)c1O	curtius-2	O=C(O)c1ccc(CN2CCOCC2)cc1	mol_ID_155	CC(=O)c1cc(F)cc(CN(C)CCO)c1O	acetophenones_2OH_38736400	No_3rd_Reactant	No_3rd_Reactant
O=C(CN1CCN(C(=O)N2CCN(C(=O)c3ccncc3)CC2)CC1)c1cc(Cl)ccc1Cl	urea-2	O=C(c1ccncc1)N1CCNCC1	mol_ID_236	O=C(CN1CCNCC1)c1cc(Cl)ccc1Cl	amines_primsec_38736908	No_3rd_Reactant	No_3rd_Reactant
CCOC(=O)c1cc(OC)cc(Cl)c1Nc1ccccn1	amination-1	Brc1ccccn1	mol_ID_2	CCOC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746319	No_3rd_Reactant	No_3rd_Reactant
CCS(=O)(=O)Nc1cccc(C2=NNC(c3cn[nH]c3)=N2)c1C	124-triazole-3	N#Cc1cn[nH]c1	mol_ID_49	CCS(=O)(=O)Nc1cccc(C(=O)O)c1C	sulfonamides_primsec_38740443	No_3rd_Reactant	No_3rd_Reactant
O=C(O)CNC(=O)c1sccc1-c1ccccn1	negishi	Brc1ccccn1	mol_ID_2	O=C(O)CNC(=O)c1sccc1Br	glycines_N_acyl_38740375	No_3rd_Reactant	No_3rd_Reactant
CC(=O)c1cc(Cl)cc(CN(C)CCO)c1OC[C@@H]1Cc2ccccc2[C@@H]1N	mitsunobu-1	N[C@H]1c2ccccc2C[C@H]1CO	mol_ID_181	CC(=O)c1cc(Cl)cc(CN(C)CCO)c1O	acetophenones_2OH_38736410	No_3rd_Reactant	No_3rd_Reactant
C[n+]1csc(Nc2nc(N)ncc2C=O)c1	amination-1	C[n+]1csc(Br)c1	mol_ID_130	Nc1ncc(C=O)c(N)n1	anilines_2formyl_1882384	No_3rd_Reactant	No_3rd_Reactant
Cc1ccc2[nH]c(SCCCC3=NNC(c4cn(C)[n+](C)c4)=N3)nc2c1	124-triazole-3	Cn1cc(C#N)c[n+]1C	mol_ID_132	Cc1ccc2[nH]c(SCCCC(=O)O)nc2c1	carboxylates_38740181	No_3rd_Reactant	No_3rd_Reactant
O=C(NCC1=NNC(c2ccc(C(=O)N3CCOCC3)cc2)=N1)c1sccc1Br	124-triazole-3	N#Cc1ccc(C(=O)N2CCOCC2)cc1	mol_ID_198	O=C(O)CNC(=O)c1sccc1Br	glycines_N_acyl_38740375	No_3rd_Reactant	No_3rd_Reactant
Cc1cc(Cl)ccc1CC(C=O)N1N=NC([C@H]2CCS(=O)(=O)C2)=N1	tetrazole-1	N#C[C@H]1CCS(=O)(=O)C1	mol_ID_161	Cc1cc(Cl)ccc1CC(Cl)C=O	aldehydes_2halo_39026574	No_3rd_Reactant	No_3rd_Reactant
CC(CC#N)N(Cc1nc2ccccc2n1C)S(=O)(=O)c1cnc(Cl)s1	mitsunobu-2	Cn1c(CO)nc2ccccc21	mol_ID_162	CC(CC#N)NS(=O)(=O)c1cnc(Cl)s1	halides_5het_38784963	No_3rd_Reactant	No_3rd_Reactant
COC(=O)c1cc(OC)cc(Cl)c1Nc1c(C)o[n+](C)c1C	amination-1	Cc1o[n+](C)c(C)c1I	mol_ID_127	COC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746317	No_3rd_Reactant	No_3rd_Reactant
COc1cc(C(=O)O)c(N)c(-c2cncnc2)c1	negishi	Clc1cncnc1	mol_ID_6	COc1cc(Cl)c(N)c(C(=O)O)c1	anilines_2COOH_38746315	No_3rd_Reactant	No_3rd_Reactant
C=CC(=C)CC(c1ccccc1)N(C)C1CCN(c2ccccn2)CC1	amination-2	O=C1CCN(c2ccccn2)CC1	mol_ID_210	C=CC(=C)CC(NC)c1ccccc1	dienes_unsubstituted_2568004	No_3rd_Reactant	No_3rd_Reactant
Cc1cc(Cl)ccc1CC(C=O)N1N=NC(c2ccncn2)=N1	tetrazole-1	N#Cc1ccncn1	mol_ID_28	Cc1cc(Cl)ccc1CC(Cl)C=O	aldehydes_2halo_39026574	No_3rd_Reactant	No_3rd_Reactant
CC(C)CCc1ccc(Nc2nc3ccccc3o2)c(C(=O)O)c1	5-het-amination	Clc1nc2ccccc2o1	mol_ID_87	CC(C)CCc1ccc(N)c(C(=O)O)c1	anilines_2COOH_38746325	No_3rd_Reactant	No_3rd_Reactant
CCNC(=O)c1ccc(N)c(NC(=O)N2CC=C(c3ccc(OC)cc3)CC2)c1	urea-2	COc1ccc(C2=CCNCC2)cc1	mol_ID_154	CCNC(=O)c1ccc(N)c(N)c1	anilines_2NH2_38758033	No_3rd_Reactant	No_3rd_Reactant
CCNC(=O)c1ccc(NC(=O)N2CCN(c3ccccc3OC)CC2)c(O)c1	urea-2	COc1ccccc1N1CCNCC1	mol_ID_220	CCNC(=O)c1ccc(N)c(O)c1	anilines_2OH_38758231	No_3rd_Reactant	No_3rd_Reactant
CN1CCCc2cc(C(C#N)OC(=O)Nc3ccc(SC(F)F)cc3)ccc21	carbamate-2	Nc1ccc(SC(F)F)cc1	mol_ID_151	CN1CCCc2cc(C(O)C#N)ccc21	cyanohydrins_38769468	No_3rd_Reactant	No_3rd_Reactant
CC(C(=O)c1c[nH]c2cc(Br)ccc12)N1C=C(Cn2cc[n+](C)c2)N=N1	123-triazole-1	C#CCn1cc[n+](C)c1	mol_ID_128	CC(Br)C(=O)c1c[nH]c2cc(Br)ccc12	ketones_2halo_38742530	No_3rd_Reactant	No_3rd_Reactant
N#Cc1cc(I)c(O)c(NC(=O)N2CCN(C(=O)c3ccncc3)CC2)c1	urea-2	O=C(c1ccncc1)N1CCNCC1	mol_ID_236	N#Cc1cc(N)c(O)c(I)c1	phenols_2I_38766912	No_3rd_Reactant	No_3rd_Reactant
CC(C)CCc1ccc(Nc2ccccn2)c(C(=O)O)c1	amination-1	Brc1ccccn1	mol_ID_2	CC(C)CCc1ccc(N)c(C(=O)O)c1	anilines_2COOH_38746325	No_3rd_Reactant	No_3rd_Reactant
CN(CCC#N)CC(=O)c1sccc1-c1nc2ccccc2o1	negishi	Clc1nc2ccccc2o1	mol_ID_87	CN(CCC#N)CC(=O)c1sccc1Br	halides_aryl_38735494	No_3rd_Reactant	No_3rd_Reactant
CCc1nccn1CNC(=O)Oc1ccc(F)cc1C(=O)CN(C)CCC#N	curtius-2	CCc1nccn1CC(=O)O	mol_ID_231	CN(CCC#N)CC(=O)c1cc(F)ccc1O	alcohols_38735492	No_3rd_Reactant	No_3rd_Reactant
CC(NS(=O)(=O)c1ccc(NC(=O)N2CCC[C@H](Cc3ccc(F)cc3)C2)c(Br)c1)C(N)=O	urea-2	Fc1ccc(C[C@H]2CCCNC2)cc1	mol_ID_234	CC(NS(=O)(=O)c1ccc(N)c(Br)c1)C(N)=O	anilines_2I_38758245	No_3rd_Reactant	No_3rd_Reactant
O=C(O)CSc1nnc(NC(=O)NCC2(c3ccccc3)CCOCC2)n1C1CC1	urea-2	NCC1(c2ccccc2)CCOCC1	mol_ID_237	Nc1nnc(SCC(=O)O)n1C1CC1	carboxylates_38740179	No_3rd_Reactant	No_3rd_Reactant
CNC(=O)c1ccc(N)c(Nc2ccccn2)c1	goldberg-1	Brc1ccccn1	mol_ID_2	CNC(=O)c1ccc(N)c(N)c1	anilines_2NH2_38758217	No_3rd_Reactant	No_3rd_Reactant
O=Cc1c(NC(=O)N2CCN(C(=O)c3ccccc3F)CC2)[nH]c(=O)[nH]c1=O	urea-2	O=C(c1ccccc1F)N1CCNCC1	mol_ID_165	Nc1[nH]c(=O)[nH]c(=O)c1C=O	anilines_2formyl_1522686	No_3rd_Reactant	No_3rd_Reactant
C[n+]1cccn1CC1=CN=NN1c1ccsc1C(=O)NCC(=O)O	123-triazole-3	C#CCn1ccc[n+]1C	mol_ID_144	O=C(O)CNC(=O)c1sccc1Br	glycines_N_acyl_38740375	No_3rd_Reactant	No_3rd_Reactant
CSc1ccc([C@H](C)N)cc1N1C=C(Cn2ccc[n+]2C)N=N1	123-triazole-1	C#CCn1ccc[n+]1C	mol_ID_144	CSc1ccc([C@H](C)N)cc1Br	thianisoles_2I_39787666	No_3rd_Reactant	No_3rd_Reactant
CNC(=O)c1ccc(NC(=O)Nc2ccc(CN3CCOCC3)cc2)c(N)c1	curtius-1	O=C(O)c1ccc(CN2CCOCC2)cc1	mol_ID_155	CNC(=O)c1ccc(N)c(N)c1	anilines_2NH2_38758217	No_3rd_Reactant	No_3rd_Reactant
CC(C)CCc1ccc(Nc2cnccn2)c(C(=O)O)c1	amination-1	Clc1cnccn1	mol_ID_23	CC(C)CCc1ccc(N)c(C(=O)O)c1	anilines_2COOH_38746325	No_3rd_Reactant	No_3rd_Reactant
C[n+]1ccsc1C1=NN=NN1CC(=O)c1c[nH]c2cc(Br)ccc12	tetrazole-2	C[n+]1ccsc1C#N	mol_ID_129	O=C(CCl)c1c[nH]c2cc(Br)ccc12	ketones_2halo_38742524	No_3rd_Reactant	No_3rd_Reactant
O=C(CN1N=NC(c2cn[nH]c2)=N1)c1c[nH]c2cc(Br)ccc12	tetrazole-1	N#Cc1cn[nH]c1	mol_ID_49	O=C(CCl)c1c[nH]c2cc(Br)ccc12	ketones_2halo_38742524	No_3rd_Reactant	No_3rd_Reactant
Cc1ccc2[nH]c(SCCCC3=NNC(c4c[n+](C)ccn4)=N3)nc2c1	124-triazole-3	C[n+]1ccnc(C#N)c1	mol_ID_113	Cc1ccc2[nH]c(SCCCC(=O)O)nc2c1	carboxylates_38740181	No_3rd_Reactant	No_3rd_Reactant
CC(OC(=O)N[C@H]1c2ccccc2C[C@H]1CO)C(=O)c1ccc(Br)cc1	carbamate-2	N[C@H]1c2ccccc2C[C@H]1CO	mol_ID_181	CC(O)C(=O)c1ccc(Br)cc1	ketones_20H_38739721	No_3rd_Reactant	No_3rd_Reactant
NCCc1ccc(OCCNc2ccccn2)cc1	amination-1	Brc1ccccn1	mol_ID_2	NCCOc1ccc(CCN)cc1	amines_arylethyl_38769087	No_3rd_Reactant	No_3rd_Reactant
CC(=O)C(C)OC/C(=C\c1ccccc1)c1nc2ccccc2o1	heck	Clc1nc2ccccc2o1	mol_ID_87	CC(=O)C(C)OC/C=C/c1ccccc1	dienophiles_38738993	No_3rd_Reactant	No_3rd_Reactant
Cc1cc(CNC(C)C2=NN(Cc3nc4ccccc4n3C)N=N2)ccc1F	mitsunobu-3	Cn1c(CO)nc2ccccc21	mol_ID_162	Cc1cc(CNC(C)c2nn[nH]n2)ccc1F	tetrazoles_2H_38810482	No_3rd_Reactant	No_3rd_Reactant
CC(=O)CN1CCCC(NC(=O)N2CCCc3ncccc32)C1	urea-2	c1cnc2c(c1)NCCC2	mol_ID_200	CC(=O)CN1CCCC(N)C1	amines_prim_38737526	No_3rd_Reactant	No_3rd_Reactant
COc1cc(Cl)c(N)c(C(=O)C2CN(c3ccncc3)CCC2=O)c1	claisen-1	O=C1CCN(c2ccncc2)CC1	mol_ID_202	CCOC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746319	No_3rd_Reactant	No_3rd_Reactant
C=C/C=C/CCC1=NC(c2cn(C)c[n+]2C)=NO1	oxadiazole-1	Cn1cc(C#N)[n+](C)c1	mol_ID_118	C=C/C=C/CCC(=O)O	dienes_1_substituted_2795240	No_3rd_Reactant	No_3rd_Reactant
Nc1ncc(C=O)c(NC(=O)N2CCN(c3ccnc4ccccc34)CC2)n1	urea-2	c1ccc2c(N3CCNCC3)ccnc2c1	mol_ID_174	Nc1ncc(C=O)c(N)n1	anilines_2formyl_1882384	No_3rd_Reactant	No_3rd_Reactant
O=C(CN1N=NN=C1c1ccncn1)c1c[nH]c2cc(Br)ccc12	tetrazole-2	N#Cc1ccncn1	mol_ID_28	O=C(CCl)c1c[nH]c2cc(Br)ccc12	ketones_2halo_38742524	No_3rd_Reactant	No_3rd_Reactant
COC(=O)c1cc(OC)cc(Cl)c1NC(=O)NCc1ccnc(N(C)C)c1	urea-2	CN(C)c1cc(CN)ccn1	mol_ID_170	COC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746317	No_3rd_Reactant	No_3rd_Reactant
CC(C)CCc1ccc(N)c(C(=O)OCC2CCN(C(=O)c3ccccc3)CC2)c1	mitsunobu-5	O=C(c1ccccc1)N1CCC(CO)CC1	mol_ID_219	CC(C)CCc1ccc(N)c(C(=O)O)c1	anilines_2COOH_38746325	No_3rd_Reactant	No_3rd_Reactant
O=C(CN1CCNCC1)c1cc(Cl)ccc1-c1ncco1	negishi	Ic1ncco1	mol_ID_26	O=C(CN1CCNCC1)c1cc(Cl)ccc1Cl	amines_primsec_38736908	No_3rd_Reactant	No_3rd_Reactant
Cc1nc(-c2ccc(N3C(=O)NC(=O)[C@@H]3C)cc2)sc1S(=O)(=O)NC(C)CC#N	negishi	C[C@H]1C(=O)NC(=O)N1c1ccc(Cl)cc1	mol_ID_168	Cc1nc(Cl)sc1S(=O)(=O)NC(C)CC#N	halides_5het_38784957	No_3rd_Reactant	No_3rd_Reactant
C#CC(=O)NC(C)C1CCCN(C(=O)N2CCN(C(=O)c3ccncc3)CC2)C1	urea-2	O=C(c1ccncc1)N1CCNCC1	mol_ID_236	C#CC(=O)NC(C)C1CCCNC1	alkynes_monosub_38741014	No_3rd_Reactant	No_3rd_Reactant
CC(O)C(=O)c1ccc(N2C=C(Cn3ccc[n+]3C)N=N2)cc1	123-triazole-1	C#CCn1ccc[n+]1C	mol_ID_144	CC(O)C(=O)c1ccc(Br)cc1	ketones_20H_38739721	No_3rd_Reactant	No_3rd_Reactant
COc1cc(Cl)c(NC(=O)N2CCC[C@H](c3nc4ccccc4o3)C2)c(C(=O)O)c1	urea-2	c1ccc2oc([C@H]3CCCNC3)nc2c1	mol_ID_197	COc1cc(Cl)c(N)c(C(=O)O)c1	anilines_2COOH_38746315	No_3rd_Reactant	No_3rd_Reactant
COc1cc(Cl)c(NC(=O)N[C@H]2c3ccccc3C[C@H]2CO)c(C(=O)O)c1	urea-2	N[C@H]1c2ccccc2C[C@H]1CO	mol_ID_181	COc1cc(Cl)c(N)c(C(=O)O)c1	anilines_2COOH_38746315	No_3rd_Reactant	No_3rd_Reactant
CC(=O)c1ccc2c(c1)CCCN2C(=O)NCC(CN)c1ccccc1	urea-2	CC(=O)c1ccc2c(c1)CCCN2	mol_ID_172	NCC(CN)c1ccccc1	amines_arylethyl_38769107	No_3rd_Reactant	No_3rd_Reactant
O=C(Nc1cnc(-c2ccccc2)s1)Oc1ccc(C(=O)CN2CCSCC2)c(O)c1	curtius-2	O=C(O)c1cnc(-c2ccccc2)s1	mol_ID_169	O=C(CN1CCSCC1)c1ccc(O)cc1O	phenols_2H_38735616	No_3rd_Reactant	No_3rd_Reactant
CCOC(=O)c1cc(OC)cc(Cl)c1NC1CCCc2occc21	amination-2	O=C1CCCc2occc21	mol_ID_232	CCOC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746319	No_3rd_Reactant	No_3rd_Reactant
COc1ccccc1CC1CCN(C(=O)N(Cc2ccc(Br)s2)c2cc(C(=O)O)ccn2)CC1	urea-2	COc1ccccc1CC1CCNCC1	mol_ID_213	O=C(O)c1ccnc(NCc2ccc(Br)s2)c1	carboxylates_aryl_38740203	No_3rd_Reactant	No_3rd_Reactant
CC(c1nn[nH]n1)N(CC1CCCC1)C(=O)N1CCC[C@H](Cc2ccc(F)cc2)C1	urea-2	Fc1ccc(C[C@H]2CCCNC2)cc1	mol_ID_234	CC(NCC1CCCC1)c1nn[nH]n1	tetrazoles_2H_38766107	No_3rd_Reactant	No_3rd_Reactant
COC(=O)c1cc(OC)cc(Cl)c1NC(=O)N1CC=C(c2ccc(OC)cc2)CC1	urea-2	COc1ccc(C2=CCNCC2)cc1	mol_ID_154	COC(=O)c1cc(OC)cc(Cl)c1N	benzoates_2amino_38746317	No_3rd_Reactant	No_3rd_Reactant
Cc1nc(-c2nc3ccccc3o2)sc1S(=O)(=O)NC(C)CC#N	negishi	Clc1nc2ccccc2o1	mol_ID_87	Cc1nc(Cl)sc1S(=O)(=O)NC(C)CC#N	halides_5het_38784957	No_3rd_Reactant	No_3rd_Reactant
C[n+]1cccc(-c2ccc(Cl)c(C(=O)CN3CCNCC3)c2)c1	negishi	C[n+]1cccc(Cl)c1	mol_ID_50	O=C(CN1CCNCC1)c1cc(Cl)ccc1Cl	amines_primsec_38736908	No_3rd_Reactant	No_3rd_Reactant
CN(C)c1ccc(C(=O)c2ccccc2C2=NNC(c3cn[nH]c3)=N2)c(O)c1	124-triazole-3	N#Cc1cn[nH]c1	mol_ID_49	CN(C)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1	benzoicacids_2acyl_1469396	No_3rd_Reactant	No_3rd_Reactant
COc1ccc(CN2CCN(C(=O)OCCC3CCCCN3C(C)C(C)=O)CC2)cc1F	carbamate-2	COc1ccc(CN2CCNCC2)cc1F	mol_ID_228	CC(=O)C(C)N1CCCCC1CCO	alcohols_38735550	No_3rd_Reactant	No_3rd_Reactant
CC(=O)c1cc(F)cc(CN(C)CCO)c1OC(=O)N1CCN(C(=O)c2ccccc2F)CC1	carbamate-2	O=C(c1ccccc1F)N1CCNCC1	mol_ID_165	CC(=O)c1cc(F)cc(CN(C)CCO)c1O	acetophenones_2OH_38736400	No_3rd_Reactant	No_3rd_Reactant
CCNC(=O)c1ccc(NC(C)c2ccc3c(c2)CNCC3)c(O)c1	amination-2	CC(=O)c1ccc2c(c1)CNCC2	mol_ID_206	CCNC(=O)c1ccc(N)c(O)c1	anilines_2OH_38758231	No_3rd_Reactant	No_3rd_Reactant
CC(=O)c1cc(Cl)cc(CN(C)CCO)c1Oc1ccccc1C(=O)CN1CCCC1	ether-1	O=C(CN1CCCC1)c1ccccc1Cl	mol_ID_223	CC(=O)c1cc(Cl)cc(CN(C)CCO)c1O	acetophenones_2OH_38736410	No_3rd_Reactant	No_3rd_Reactant
C=Cn1cncc1-c1cc(I)c(O)c(C=O)c1	5-het-arylation	C=Cn1ccnc1	mol_ID_56	O=Cc1cc(Br)cc(I)c1O	phenols_2I_1610737	No_3rd_Reactant	No_3rd_Reactant
CCNC(=O)c1ccc(NC(=O)N[C@H]2c3ccccc3C[C@H]2CO)c(N)c1	urea-2	N[C@H]1c2ccccc2C[C@H]1CO	mol_ID_181	CCNC(=O)c1ccc(N)c(N)c1	anilines_2NH2_38758033	No_3rd_Reactant	No_3rd_Reactant
O=C(NCC1(c2ccccc2)CCOCC1)NC(c1nnn[nH]1)C1CCCC1	urea-2	NCC1(c2ccccc2)CCOCC1	mol_ID_237	NC(c1nnn[nH]1)C1CCCC1	tetrazoles_1H_38766846	No_3rd_Reactant	No_3rd_Reactant
Cc1noc(C)c1C1=NOC(c2nc(C(C)C)ncc2S)=N1	oxadiazole-1	Cc1noc(C)c1C#N	mol_ID_1	CC(C)c1ncc(S)c(C(=O)O)n1	thiophenols_38782047	No_3rd_Reactant	No_3rd_Reactant
C[n+]1cccn1CC1=CN=NN1CC(=O)c1c[nH]c2cc(Br)ccc12	123-triazole-3	C#CCn1ccc[n+]1C	mol_ID_144	O=C(CCl)c1c[nH]c2cc(Br)ccc12	ketones_2halo_38742524	No_3rd_Reactant	No_3rd_Reactant
C[n+]1cccn1CC1=CN=NN1c1ccc(Cl)c(C(=O)CN2CCNCC2)c1	123-triazole-3	C#CCn1ccc[n+]1C	mol_ID_144	O=C(CN1CCNCC1)c1cc(Cl)ccc1Cl	amines_primsec_38736908	No_3rd_Reactant	No_3rd_Reactant
CC(C)CCc1ccc(Nc2nc3ccccc3o2)c(C(=O)O)c1	amination-1	Clc1nc2ccccc2o1	mol_ID_87	CC(C)CCc1ccc(N)c(C(=O)O)c1	anilines_2COOH_38746325	No_3rd_Reactant	No_3rd_Reactant
COc1ccc(CN2CCN(C(=O)OCCC3CCCCN3CC(=O)c3cccs3)CC2)cc1F	carbamate-2	COc1ccc(CN2CCNCC2)cc1F	mol_ID_228	O=C(CN1CCCCC1CCO)c1cccs1	5Het_H1_38735562	No_3rd_Reactant	No_3rd_Reactant
CCCC(CC)Nc1c(NC(=O)Nc2nc3ccccc3cc2C)n(C)c(=O)[nH]c1=O	urea-2	Cc1cc2ccccc2nc1N	mol_ID_148	CCCC(CC)Nc1c(N)n(C)c(=O)[nH]c1=O	anilines_prim_38741610	No_3rd_Reactant	No_3rd_Reactant
CN(C)c1ccc(C(=O)c2ccccc2C2=NC(c3cnccn3)=NO2)c(O)c1	oxadiazole-1	N#Cc1cnccn1	mol_ID_47	CN(C)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1	benzoicacids_2acyl_1469396	No_3rd_Reactant	No_3rd_Reactant
N#Cc1cc(I)c(O)c(Nc2nccs2)c1	5-het-amination	Brc1nccs1	mol_ID_43	N#Cc1cc(N)c(O)c(I)c1	phenols_2I_38766912	No_3rd_Reactant	No_3rd_Reactant
CCC1=NC(c2nccn2C)=CO1	oxazole-2	C#Cc1nccn1C	mol_ID_91	CCC#N	nitriles_oxazoles_313481320	No_3rd_Reactant	No_3rd_Reactant
Nc1cc(NC2CCN(c3ccncc3)CC2)nc(SCc2ccnc(Cl)c2)n1	amination-2	O=C1CCN(c2ccncc2)CC1	mol_ID_202	Nc1cc(N)nc(SCc2ccnc(Cl)c2)n1	anilines_2H_38742200	No_3rd_Reactant	No_3rd_Reactant
O=C(CN1N=NC(c2ccc(C(=O)N3CCOCC3)cc2)=N1)CC12CC3CC(CC(C3)C1)C2	tetrazole-1	N#Cc1ccc(C(=O)N2CCOCC2)cc1	mol_ID_198	O=C(CCl)CC12CC3CC(CC(C3)C1)C2	ketones_2halo_aliphatic_1536085	No_3rd_Reactant	No_3rd_Reactant
CCCS(=O)(=O)Nc1cccc(C2=NC(c3ncco3)=NO2)c1C	oxadiazole-1	N#Cc1ncco1	mol_ID_34	CCCS(=O)(=O)Nc1cccc(C(=O)O)c1C	sulfonamides_primsec_38740441	No_3rd_Reactant	No_3rd_Reactant
